,DIVISION,SUBDIVISION,PREFIX,MILEPOST,TRACK TYPE,TRACK CODE,SIDE,DEFECT TYPE,SIZE,DATE FOUND,CAR NAME,PREPARED BY,CURVE-TANG,ROADMASTER,JOINT-WELD,ROLLED YEAR,MILL,WEIGHT,MGT,AGE,CUM MGT
24283,LO,CINCINNATI TERM,BE,21.87,1,M,L,TW,20.0,04/11/2011,S978,SRS,T,H20,,1981.0,BS,122.0,40.81,31.0,872.9259
24284,LO,CINCINNATI TERM,BE,14.358,2,M,R,BHB,1.0,04/10/2012,S821,SRS,T,H65,J,1981.0,BS,122.0,30.38,32.0,661.0688
24285,LO,CINCINNATI TERM,BE,8.715,1,M,R,TDD,20.0,04/10/2012,S821,SRS,T,H65,,1985.0,BS,122.0,40.81,28.0,822.7296
24286,LO,CINCINNATI TERM,BE,9.81,1,M,R,TDD,30.0,04/10/2012,S821,SRS,T,H65,,1981.0,TH,122.0,40.81,32.0,888.0256
24287,LO,CINCINNATI TERM,BE,8.695,1,M,R,TDD,50.0,04/10/2012,S821,SRS,T,H65,,1981.0,BS,122.0,40.81,32.0,888.0256
24288,LO,CINCINNATI TERM,BE,9.817,1,M,L,TDD,50.0,04/10/2012,S821,SRS,T,H65,,1981.0,TH,122.0,40.81,32.0,888.0256
24289,LO,CINCINNATI TERM,BE,17.926,1,M,R,TDD,10.0,04/09/2012,S821,SRS,T,H20,,1969.0,UI,122.0,40.81,44.0,1005.5584
24290,LO,MAIN LINE,000,140.11,SD,S,L,TDD,25.0,04/09/2012,S962,SRS,T,R22,,1972.0,UT,132.0,3.32,41.0,80.3108
24291,LO,MAIN LINE,000,149.454,SD,S,R,TDD,50.0,04/09/2012,S962,SRS,T,R22,,,OT,132.0,3.32,,
24292,LO,CINCINNATI TERM,BE,24.841,1,M,R,TW,10.0,04/09/2012,S821,SRS,T,H20,,1981.0,TH,122.0,40.81,32.0,888.0256
24293,LO,CINCINNATI TERM,BE,19.226,2,M,L,BHB,2.0,04/05/2012,S821,SRS,T,H20,J,1994.0,TH,122.0,30.38,19.0,467.5482
24294,LO,TOLEDO,BE,161.773,SG,M,L,FH,6.0,04/05/2012,D018,DPS,T,H85,,1966.0,BL,122.0,44.18,47.0,1100.5238
24295,LO,TOLEDO,BE,164.564,SG,M,L,FH,8.0,04/05/2012,D018,DPS,T,H85,,1977.0,BL,122.0,44.18,36.0,1017.9072
24296,LO,CINCINNATI TERM,BE,17.54,2,M,L,HSH,3.0,04/05/2012,S821,SRS,T,H20,,1979.0,BS,122.0,30.38,34.0,681.7272
24297,LO,MAIN LINE,000,134.23,SG,M,R,HW,6.0,04/05/2012,S962,SRS,T,R22,,1974.0,UT,132.0,26.99,39.0,642.0921
24298,LO,TOLEDO,BE,158.677,SG,M,L,SW,2.0,04/05/2012,D018,DPS,T,H85,,1975.0,IL,132.0,44.18,38.0,1040.8808
24299,LO,CINCINNATI TERM,BE,23.67,2,M,R,SW,5.0,04/05/2012,S821,SRS,T,H20,,1990.0,BS,132.0,30.38,23.0,538.0298
24300,LO,CINCINNATI TERM,BE,16.055,2,M,R,TDD,90.0,04/05/2012,S821,SRS,T,H20,,1985.0,BS,122.0,30.38,28.0,612.4608
24301,LO,CINCINNATI TERM,BE,17.519,2,M,L,TW,10.0,04/05/2012,S821,SRS,T,H20,,1979.0,BS,122.0,30.38,34.0,681.7272
24302,LO,CINCINNATI TERM,BE,16.76,2,M,L,TW,20.0,04/05/2012,S821,SRS,T,H20,,1979.0,BS,122.0,30.38,34.0,681.7272
24303,LO,CINCINNATI TERM,BE,23.998,2,M,L,TW,20.0,04/05/2012,S821,SRS,T,H20,,1980.0,KR,122.0,30.38,33.0,671.7018
24304,LO,CINCINNATI TERM,BE,24.995,2,M,L,TW,20.0,04/05/2012,S821,SRS,T,H20,,1979.0,KR,122.0,30.38,34.0,681.7272
24305,LO,MAIN LINE,000,126.231,SG,M,R,EFBW,40.0,04/04/2012,S962,SRS,T,R22,W,1978.0,UT,132.0,26.99,35.0,614.0225
24306,LO,TOLEDO,BE,151.509,SG,M,R,FH,36.0,04/04/2012,D018,DPS,T,H85,,1953.0,IL,140.0,44.18,60.0,1060.32
24307,LO,TOLEDO,BE,153.255,SG,M,R,SW,2.0,04/04/2012,D018,DPS,T,H85,,1966.0,BL,122.0,44.18,47.0,1100.5238
24308,LO,TOLEDO,BE,131.316,2,M,L,FH,6.0,04/03/2012,D018,DPS,T,H85,,1957.0,IL,140.0,31.02,56.0,764.3328
24309,LO,TOLEDO,BE,134.843,SG,M,R,FH,8.0,04/03/2012,D018,DPS,T,H85,,1949.0,UC,140.0,44.18,64.0,1017.9072
24310,LO,TOLEDO,BE,136.423,SG,M,R,SW,2.0,04/03/2012,D018,DPS,T,H85,,1957.0,IL,140.0,44.18,56.0,1088.5952
24311,LO,TOLEDO,BE,133.681,SG,M,L,TDD,10.0,04/03/2012,D018,DPS,T,H85,,1973.0,BL,122.0,44.18,40.0,1060.32
24312,LO,MAIN LINE,000,114.81,SG,M,R,TDD,20.0,04/03/2012,S962,SRS,T,R22,,1958.0,UT,132.0,26.99,55.0,668.0025
24313,LO,MAIN LINE,000,116.773,SG,M,L,TDD,20.0,04/03/2012,S962,SRS,T,R22,,1977.0,UI,132.0,26.99,36.0,621.8496
24314,LO,MAIN LINE,000,114.102,SG,M,R,TDD,60.0,04/03/2012,S962,SRS,T,R22,,1955.0,UT,132.0,26.99,58.0,657.4764
24315,LO,MAIN LINE,000,95.755,SG,M,R,BHB,3.0,04/02/2012,S962,SRS,T,R22,J,1988.0,BS,132.0,26.99,25.0,506.0625
24316,LO,CINCINNATI TERM,BE,23.7,2,M,R,BRO,,04/02/2012,SERV,J9620,T,H20, ,1990.0,BR,132.0,30.38,23.0,538.0298
24317,LO,MAIN LINE,000,85.256,SG,M,R,CH,18.0,04/02/2012,S962,SRS,T,R22,,1970.0,UT,132.0,26.99,43.0,661.5249
24318,LO,TOLEDO,BE,117.062,SD,S,R,FH,6.0,04/02/2012,D018,DPS,T,H85,,1900.0,UC,132.0,12.4,113.0,
24319,LO,MAIN LINE,000,81.202,SG,M,R,TDD,20.0,03/30/2012,S962,SRS,T,R22,,1948.0,BS,131.0,26.99,65.0,614.0225
24320,LO,MAIN LINE,000,74.623,SG,M,R,TDD,80.0,03/30/2012,S962,SRS,T,R22,,1968.0,UT,132.0,26.99,45.0,668.0025
24321,LO,MAIN LINE,000,65.372,SG,M,R,VSH,9.0,03/29/2012,S962,SRS,T,R22,,1971.0,UT,132.0,26.99,42.0,657.4764
24322,LO,CINCINNATI TERM,0KC,2.642,2,M,L,HSH,6.0,03/29/2011,S978,SRS,T,H65,,1983.0,UT,132.0,30.38,29.0,625.5242
24323,LO,CINCINNATI TERM,0KC,2.42,2,M,L,TW,10.0,03/29/2011,S978,SRS,T,H65,,1983.0,BS,132.0,30.38,29.0,625.5242
24324,LO,CINCINNATI TERM,0KC,4.1,2,M,R,TW,10.0,03/29/2011,S978,SRS,T,H65,,1982.0,OT,132.0,30.38,30.0,637.98
24325,LO,CINCINNATI TERM,0KC,2.635,2,M,L,TW,20.0,03/29/2011,S978,SRS,T,H65,,1983.0,BS,132.0,30.38,29.0,625.5242
24326,LO,TOLEDO,BE,78.655,SD,S,L,BHB,2.0,03/28/2012,D018,DPS,T,H85,J,1937.0,BS,112.0,12.4,76.0,226.176
24327,LO,TOLEDO,BE,95.216,SG,M,R,FH,6.0,03/28/2012,D018,DPS,T,H85,,1967.0,BS,122.0,44.18,46.0,1097.4312
24328,LO,TOLEDO,BE,95.389,SG,M,R,FH,6.0,03/28/2012,D018,DPS,T,H85,,1967.0,BL,122.0,44.18,46.0,1097.4312
24329,LO,TOLEDO,BE,78.586,SD,S,L,SW,2.0,03/28/2012,D018,DPS,T,H85,J,1945.0,IL,132.0,12.4,68.0,269.824
24330,LO,TOLEDO,BE,85.739,SD,S,R,TDD,10.0,03/28/2012,D018,DPS,T,H85,,1945.0,UC,112.0,12.4,68.0,269.824
24331,LO,TOLEDO,BE,37.3,SG,M,L,BHB,,03/28/2011,SERV,H6618,T,H20,J,1972.0,BL,122.0,44.18,40.0,1060.32
24332,LO,CINCINNATI TERM,0KC,5.05,SG,M,L,TW,10.0,03/28/2011,S978,SRS,T,H65,,1970.0,OT,141.0,16.57,42.0,403.6452
24333,LO,TOLEDO,BE,172.109,SG,M,R,TW,20.0,03/28/2011,D016,DPS,T,H85,,1978.0,BS,136.0,44.18,34.0,991.3992
24334,LO,TOLEDO,BE,171.474,SG,M,R,VSH,324.0,03/28/2011,D016,DPS,T,H85,,1931.0,UI,131.0,44.18,81.0,679.9302
24335,LO,MAIN LINE,000,29.613,2,M,L,BHB,4.0,03/27/2012,S962,SRS,T,R26,J,1977.0,BS,132.0,13.92,36.0,320.7168
24336,LO,TOLEDO,BE,57.541,2,M,R,FH,10.0,03/27/2012,D018,DPS,T,H20,,1959.0,IL,140.0,31.02,54.0,770.5368
24337,LO,MAIN LINE,000,38.705,2,M,R,BHB,4.0,03/26/2012,S962,SRS,T,R26,J,1997.0,BS,132.0,13.92,16.0,187.0848
24338,LO,TOLEDO,BE,56.914,1,M,L,BRO,100.0,03/26/2012,D018,DPS,T,H20,,1955.0,BS,140.0,36.11,58.0,879.6396
24339,LO,MAIN LINE,000,32.256,2,M,L,CH,18.0,03/26/2012,S962,SRS,T,R26,,1955.0,UT,132.0,13.92,58.0,339.0912
24340,LO,TOLEDO,BE,57.882,1,M,L,FH,12.0,03/26/2012,D018,DPS,T,H20,,1959.0,IL,140.0,36.11,54.0,896.9724
24341,LO,TOLEDO,BE,61.127,1,M,R,FH,12.0,03/26/2012,D018,DPS,T,H20,,1955.0,IL,140.0,36.11,58.0,879.6396
24342,LO,TOLEDO,BE,61.561,1,M,R,FH,8.0,03/26/2012,D018,DPS,T,H20,,1952.0,UC,140.0,36.11,61.0,859.0569
24343,LO,TOLEDO,BE,55.896,1,M,R,SW,2.0,03/26/2012,D018,DPS,T,H20,,1947.0,BS,140.0,36.11,66.0,810.3084
24344,LO,TOLEDO,BE,147.593,SD,S,R,BHB,1.0,03/25/2011,D016,DPS,T,H85,J,1975.0,IN,132.0,12.4,37.0,289.044
24345,LO,INDIANAPOLIS,BD,79.51,SG,M,R,TDD,10.0,03/25/2011,S978,SRS,T,H90,,1948.0,UC,115.0,9.69,64.0,223.2576
24346,LO,TOLEDO,BE,157.773,SD,S,L,TDT,20.0,03/25/2011,D016,DPS,T,H85,,1930.0,IN,110.0,12.4,82.0,183.024
24347,LO,TOLEDO,BE,155.585,SD,S,R,VSH,20.0,03/25/2011,D016,DPS,T,H85,,1927.0,UI,110.0,12.4,85.0,158.1
24348,LO,TOLEDO,BE,156.403,SD,S,R,VSH,36.0,03/25/2011,D016,DPS,T,H85,,1937.0,IN,110.0,12.4,75.0,232.5
24349,LO,INDIANAPOLIS,BD,65.33,SG,M,R,HSH,2.0,03/24/2011,S978,SRS,T,H90,,1950.0,BS,115.0,9.69,62.0,228.2964
24350,LO,INDIANAPOLIS,BD,49.28,SG,M,R,HSH,3.0,03/24/2011,S978,SRS,T,H90,,1948.0,UC,112.0,9.69,64.0,223.2576
24351,LO,INDIANAPOLIS,BD,50.13,SG,M,R,SW,5.0,03/24/2011,S978,SRS,T,H90,,1944.0,UC,112.0,9.69,68.0,210.8544
24352,LO,MAIN LINE,000,16.432,SG,M,R,CH,18.0,03/23/2012,S821,SRS,T,R26,,1940.0,CO,130.0,26.99,73.0,531.9729
24353,LO,MAIN LINE,000,16.432,SG,M,R,CH,18.0,03/23/2012,S962,SRS,T,R26,,1940.0,CO,130.0,26.99,73.0,531.9729
24354,LO,TOLEDO,BE,27.708,1,M,R,FH,8.0,03/23/2012,D018,DPS,T,H20,,1900.0,KR,122.0,36.11,113.0,
24355,LO,TOLEDO,BE,31.696,1,M,L,FH,8.0,03/23/2012,D018,DPS,T,H20,,1948.0,IL,132.0,36.11,65.0,821.5025
24356,LO,TOLEDO,BE,61.113,2,M,L,FH,8.0,03/23/2012,D018,DPS,T,H20,,1949.0,UC,140.0,31.02,64.0,714.7008
24357,LO,INDIANAPOLIS,BD,120.26,SG,M,L,BHB,0.5,03/23/2011,S978,SRS,T,H90,J,1978.0,UI,115.0,9.69,34.0,217.4436
24358,LO,INDIANAPOLIS,BD,112.57,SG,M,R,BHB,1.0,03/23/2011,S978,SRS,T,H90,J,1940.0,IN,112.0,9.69,72.0,195.3504
24359,LO,INDIANAPOLIS,BD,119.69,SG,M,R,EFBW,10.0,03/23/2011,S978,SRS,T,H90,,1948.0,BL,115.0,9.69,64.0,223.2576
24360,LO,TOLEDO,BE,119.484,SG,M,R,FH,36.0,03/23/2011,D016,DPS,T,H85,,1975.0,BS,140.0,44.18,37.0,1029.8358
24361,LO,TOLEDO,BE,127.935,SG,M,L,SW,6.0,03/23/2011,D016,DPS,T,H85,,1978.0,BL,122.0,44.18,34.0,991.3992
24362,LO,INDIANAPOLIS,BD,117.63,SG,M,R,TDD,10.0,03/23/2011,S978,SRS,T,H90,,1946.0,BL,112.0,9.69,66.0,217.4436
24363,LO,INDIANAPOLIS,BD,119.05,SG,M,R,TDD,10.0,03/23/2011,S978,SRS,T,H90,,1947.0,IN,112.0,9.69,65.0,220.4475
24364,LO,MAIN LINE,000,90.61,SG,M,L,TDD,10.0,03/23/2011,S962,SRS,T,R22,,1987.0,BS,132.0,26.99,25.0,506.0625
24365,LO,MAIN LINE,000,95.5,SG,M,R,TDD,10.0,03/23/2011,S962,SRS,T,R22,,1988.0,BS,132.0,26.99,24.0,492.2976
24366,LO,INDIANAPOLIS,BD,103.53,SG,M,R,TDD,20.0,03/23/2011,S978,SRS,T,H90,,1946.0,IN,112.0,9.69,66.0,217.4436
24367,LO,INDIANAPOLIS,BD,103.13,SG,M,R,TDD,50.0,03/23/2011,S978,SRS,T,H90,,1948.0,BL,112.0,9.69,64.0,223.2576
24368,LO,INDIANAPOLIS,BD,113.54,SG,M,L,TW,10.0,03/23/2011,S978,SRS,T,H90,,1949.0,UI,115.0,9.69,63.0,225.8739
24369,LO,TOLEDO,BE,34.665,SG,M,L,FH,6.0,03/22/2012,D018,DPS,T,H20,,1972.0,BL,122.0,44.18,41.0,1068.7142
24370,LO,MAIN LINE,000,65.18,SG,M,L,CH,18.0,03/22/2011,S962,SRS,T,R22,,1978.0,UT,132.0,26.99,34.0,605.6556
24371,LO,MAIN LINE,000,75.56,SG,M,L,CH,18.0,03/22/2011,S962,SRS,T,R22,,1968.0,UT,132.0,26.99,44.0,665.0336
24372,LO,MAIN LINE,000,85.28,SG,M,R,CH,18.0,03/22/2011,S962,SRS,T,R22,,1759.0,UT,132.0,26.99,253.0,
24373,LO,MAIN LINE,000,82.65,SG,M,R,EFBW,10.0,03/22/2011,S962,SRS,T,R22,,1948.0,BS,131.0,26.99,64.0,621.8496
24374,LO,TOLEDO,BE,116.584,SD,S,R,EFBW,15.0,03/22/2011,D016,DPS,T,H85,,1952.0,BL,132.0,12.4,60.0,297.6
24375,LO,MAIN LINE,000,81.29,SG,M,L,EFBW,20.0,03/22/2011,S962,SRS,T,R22,,1946.0,BS,131.0,26.99,66.0,605.6556
24376,LO,INDIANAPOLIS,BD,41.49,SG,M,R,SW,14.0,03/22/2011,S978,SRS,T,H90,,1944.0,UC,112.0,9.69,68.0,210.8544
24377,LO,MAIN LINE,000,64.96,SG,M,L,TDD,10.0,03/22/2011,S962,SRS,T,R22,,1978.0,UT,132.0,26.99,34.0,605.6556
24378,LO,MAIN LINE,000,74.57,SG,M,R,TDD,10.0,03/22/2011,S962,SRS,T,R22,,1978.0,UT,132.0,26.99,34.0,605.6556
24379,LO,INDIANAPOLIS,BD,34.38,SG,M,L,TDD,20.0,03/22/2011,S978,SRS,T,H90,,1947.0,UC,112.0,9.69,65.0,220.4475
24380,LO,MAIN LINE,000,75.04,SG,M,L,TW,20.0,03/22/2011,S962,SRS,T,R22,,1978.0,UT,132.0,26.99,34.0,605.6556
24381,LO,INDIANAPOLIS,BD,47.55,SG,M,R,TW,30.0,03/22/2011,S978,SRS,T,H90,,1979.0,BL,122.0,9.69,33.0,214.2459
24382,LO,TOLEDO,BE,68.807,SD,S,R,FH,12.0,03/21/2012,D018,DPS,T,H20,,1943.0,IL,131.0,12.4,70.0,260.4
24383,LO,TOLEDO,BE,68.969,SD,S,R,FH,12.0,03/21/2012,D018,DPS,T,H20,,1943.0,IL,131.0,12.4,70.0,260.4
24384,LO,TOLEDO,BE,74.21,SD,S,L,FH,12.0,03/21/2012,D018,DPS,T,H20,,1954.0,OT,140.0,12.4,59.0,299.956
24385,LO,TOLEDO,BE,68.801,SD,S,R,FH,6.0,03/21/2012,D018,DPS,T,H20,,1943.0,IL,131.0,12.4,70.0,260.4
24386,LO,TOLEDO,BE,69.735,SD,S,L,TDD,10.0,03/21/2012,D018,DPS,T,H20,,1933.0,IN,131.0,12.4,80.0,198.4
24387,LO,MAIN LINE,000,63.52,SG,M,R,BHB,0.5,03/21/2011,S962,SRS,T,R22,,1987.0,BS,132.0,26.99,25.0,506.0625
24388,LO,MAIN LINE,000,21.88,2,M,L,CH,18.0,03/21/2011,S962,SRS,T,R26,,1948.0,UI,132.0,13.92,64.0,320.7168
24389,LO,MAIN LINE,000,47.64,SG,M,L,EFBW,10.0,03/21/2011,S962,SRS,T,R22,,1976.0,UT,132.0,26.99,36.0,621.8496
24390,LO,TOLEDO,BE,80.841,SG,M,R,EFBW,15.0,03/21/2011,D016,DPS,T,H85,,1978.0,UI,122.0,44.18,34.0,991.3992
24391,LO,TOLEDO,BE,101.832,2,M,R,SW,2.0,03/21/2011,D016,DPS,T,H85,,1975.0,UI,132.0,31.02,37.0,723.0762
24392,LO,TOLEDO,BE,86.652,SD,S,R,SW,3.0,03/21/2011,D016,DPS,T,H85,,1978.0,UC,122.0,12.4,34.0,278.256
24393,LO,MAIN LINE,000,47.25,SG,M,L,TDD,10.0,03/21/2011,S962,SRS,T,R22,,1976.0,UT,132.0,26.99,36.0,621.8496
24394,LO,MAIN LINE,000,46.69,SG,M,L,TDD,20.0,03/21/2011,S962,SRS,T,R22,,1976.0,UT,132.0,26.99,36.0,621.8496
24395,LO,MAIN LINE,000,63.3,SG,M,L,TW,10.0,03/21/2011,S962,SRS,T,R22,,1957.0,UT,132.0,26.99,55.0,668.0025
24396,LO,TOLEDO,BE,78.395,SD,S,R,TW,20.0,03/21/2011,D016,DPS,T,H85,,1923.0,BS,130.0,12.4,89.0,121.396
24397,LO,TOLEDO,BE,79.282,SG,M,L,TW,20.0,03/21/2011,D016,DPS,T,H85,,1978.0,BS,140.0,44.18,34.0,991.3992
24398,LO,MAIN LINE,000,48.48,SG,M,L,VSH,10.0,03/21/2011,S962,SRS,T,R22,J,1976.0,UT,132.0,26.99,36.0,621.8496
24399,LO,MAIN LINE,000,22.6,2,M,R,VSH,24.0,03/21/2011,S962,SRS,T,R26,,1948.0,UI,132.0,13.92,64.0,320.7168
24400,LO,INDIANAPOLIS,BD,121.099,SG,M,L,BHB,1.0,03/20/2012,D018,DPS,T,H90,,1948.0,IN,115.0,9.69,65.0,220.4475
24401,LO,INDIANAPOLIS,BD,103.8,SG,M,R,FH,3.0,03/20/2012,D018,DPS,T,H90,,1946.0,IN,112.0,9.69,67.0,214.2459
24402,LO,INDIANAPOLIS,BD,99.515,SG,M,R,TDD,10.0,03/20/2012,D018,DPS,T,H90,,1942.0,IL,112.0,9.69,71.0,199.5171
24403,LO,INDIANAPOLIS,BD,32.122,SG,M,L,SW,3.0,03/19/2012,D018,DPS,T,H90,J,2006.0,MT,115.0,9.69,7.0,63.0819
24404,LO,TOLEDO,BE,68.906,SG,M,R,FH,24.0,03/18/2011,D016,DPS,T,H20,,1975.0,BL,122.0,44.18,37.0,1029.8358
24405,LO,TOLEDO,BE,71.778,SG,M,R,TW,10.0,03/18/2011,D016,DPS,T,H20,,1975.0,UI,132.0,44.18,37.0,1029.8358
24406,LO,TOLEDO,BE,57.37,2,M,R,BHB,1.0,03/17/2011,D016,DPS,T,H20,J,1971.0,UI,131.0,31.02,41.0,750.3738
24407,LO,TOLEDO,BE,57.108,2,M,R,FH,12.0,03/17/2011,D016,DPS,T,H20,,1950.0,BS,140.0,31.02,62.0,730.8312
24408,LO,TOLEDO,BE,57.775,2,M,R,HSH,2.0,03/17/2011,D016,DPS,T,H20,,1955.0,BS,140.0,31.02,57.0,760.3002
24409,LO,TOLEDO,BE,60.721,2,M,L,HSH,2.0,03/17/2011,D016,DPS,T,H20,,1900.0,UC,140.0,31.02,112.0,
24410,LO,LOUISVILLE TERMINAL,0GE,0.78,SG,M,L,HSH,3.0,03/16/2011,S962,SRS,T,R26,,1929.0,UT,100.0,0.49,83.0,6.9139
24411,LO,LOUISVILLE TERMINAL,0GE,1.96,SG,M,L,HW,3.0,03/16/2011,S962,SRS,T,R26,J,1934.0,UT,100.0,0.49,78.0,8.4084
24412,LO,TOLEDO,BE,42.552,SD,S,L,SW,8.0,03/16/2011,D016,DPS,T,H20,,1976.0,OT,131.0,12.4,36.0,285.696
24413,LO,MAIN LINE,000,19.43,SG,M,R,TDD,20.0,03/16/2011,S962,SRS,T,R26,,1946.0,UI,131.0,26.99,66.0,605.6556
24414,LO,LOUISVILLE TERMINAL,0GE,0.31,SG,M,L,VSH,24.0,03/16/2011,S962,SRS,T,R26,,1957.0,UT,132.0,0.49,55.0,12.1275
24415,LO,LOUISVILLE CINCINNATI,00T,98.8,SG,M,R,TDT,,03/15/2012,SERV,H1991,T,R28, ,2006.0,YA,141.0,28.9,7.0,188.139
24416,LO,LOUISVILLE TERMINAL,0TR,3.1,2,M,L,TDD,10.0,03/15/2011,S962,SRS,T,R26,,1953.0,UT,132.0,13.57,59.0,328.2583
24417,LO,LOUISVILLE TERMINAL,0TR,4.58,1,M,R,TDD,10.0,03/15/2011,S962,SRS,T,R26,,1964.0,UT,132.0,13.73,48.0,342.7008
24418,LO,LOUISVILLE CINCINNATI,0CR,1.339,SG,M,R,TW,10.0,03/14/2012,S962,SRS,T,R28,,1979.0,UT,132.0,28.9,34.0,648.516
24419,LO,ILLINOIS,BC,299.762,SG,M,R,BHB,1.0,03/14/2011,D016,DPS,T,K15,,1975.0,BL,122.0,5.35,37.0,124.7085
24420,LO,ILLINOIS,BC,304.159,SD,S,R,HSH,6.0,03/14/2011,D016,DPS,T,K15,,1972.0,UI,115.0,5.12,40.0,122.88
24421,LO,ILLINOIS,BC,299.505,SG,M,L,TW,20.0,03/14/2011,D016,DPS,T,K15,,1975.0,BL,122.0,5.35,37.0,124.7085
24422,LO,LOUISVILLE CINCINNATI,00T,7.939,1,M,R,TDC,30.0,03/13/2012,S962,SRS,T,R28,,1981.0,UT,132.0,22.16,32.0,482.2016
24423,LO,LOUISVILLE CINCINNATI,00T,8.605,1,M,R,TDD,10.0,03/13/2012,S962,SRS,T,R28,,1981.0,UT,132.0,22.16,32.0,482.2016
24424,LO,LOUISVILLE CINCINNATI,00T,9.222,1,M,L,TDD,20.0,03/13/2012,S962,SRS,T,R28,,1981.0,UT,132.0,22.16,32.0,482.2016
24425,LO,LOUISVILLE CINCINNATI,00T,42.737,SG,M,R,EFBW,50.0,03/12/2012,S962,SRS,T,R28,,1969.0,UT,132.0,28.9,44.0,712.096
24426,LO,LOUISVILLE CINCINNATI,00T,26.493,SG,M,R,HW,6.0,03/12/2012,S962,SRS,T,R28,,1964.0,UT,132.0,28.9,49.0,722.211
24427,LO,LOUISVILLE CINCINNATI,00T,32.709,SG,M,L,TW,20.0,03/12/2012,S962,SRS,T,R28,,1984.0,WP,136.0,28.9,29.0,595.051
24428,LO,ILLINOIS,BC,295.238,SG,M,R,TW,10.0,03/11/2011,D016,DPS,T,K15,,1962.0,BL,122.0,5.35,50.0,133.75
24429,LO,ILLINOIS,BC,291.186,SG,M,R,TW,50.0,03/11/2011,D016,DPS,T,K15,,1972.0,BL,122.0,5.35,40.0,128.4
24430,LO,ILLINOIS,BC,267.193,SG,M,R,BHB,2.0,03/10/2011,D016,DPS,T,K15,J,1988.0,RM,133.0,5.35,24.0,97.584
24431,LO,ILLINOIS,BC,275.29,SG,M,R,BHB,2.0,03/10/2011,D016,DPS,T,K15,J,1968.0,BL,122.0,5.35,44.0,131.824
24432,LO,CINCINNATI TERM,BE,4.34,2,M,L,CH,10.0,03/10/2011,S978,SRS,T,H65,,1978.0,UT,132.0,30.38,34.0,681.7272
24433,LO,ILLINOIS,BC,266.216,SG,M,R,EFBW,20.0,03/10/2011,D016,DPS,T,K15,,1975.0,UC,115.0,5.35,37.0,124.7085
24434,LO,ILLINOIS,BC,260.625,SG,M,R,HW,3.0,03/10/2011,D016,DPS,T,K15,J,1965.0,UC,115.0,5.35,47.0,133.2685
24435,LO,CINCINNATI TERM,BE,3.88,2,M,L,TDD,20.0,03/10/2011,S978,SRS,T,H65,,1977.0,BL,122.0,30.38,35.0,691.145
24436,LO,ILLINOIS,BC,250.301,SG,M,R,TDD,20.0,03/10/2011,D016,DPS,T,K15,,1975.0,UI,115.0,5.35,37.0,124.7085
24437,LO,CINCINNATI TERM,BE,1.99,2,M,L,TW,10.0,03/10/2011,S978,SRS,T,H65,,1979.0,UT,132.0,30.38,33.0,671.7018
24438,LO,ILLINOIS,BC,246.038,SG,M,R,TW,15.0,03/10/2011,D016,DPS,T,K15,,1900.0,UI,115.0,5.35,112.0,
24439,LO,ILLINOIS,BC,259.201,SG,M,R,TW,15.0,03/10/2011,D016,DPS,T,K15,,1965.0,BL,122.0,5.35,47.0,133.2685
24440,LO,ILLINOIS,BC,265.368,SG,M,R,TW,15.0,03/10/2011,D016,DPS,T,K15,,1975.0,UI,115.0,5.35,37.0,124.7085
24441,LO,ILLINOIS,BC,264.618,SG,M,R,TW,20.0,03/10/2011,D016,DPS,T,K15,,1965.0,BL,112.0,5.35,47.0,133.2685
24442,LO,ILLINOIS,BC,259.12,SG,M,R,TW,50.0,03/10/2011,D016,DPS,T,K15,,1951.0,IN,115.0,5.35,61.0,127.2765
24443,LO,CINCINNATI TERM,BE,3.85,2,M,L,VSH,75.0,03/10/2011,S978,SRS,T,H65,,1968.0,BL,122.0,30.38,44.0,748.5632
24444,LO,ILLINOIS,BC,219.248,SG,M,L,FH,15.0,03/09/2011,D016,DPS,T,K15,,1975.0,BL,122.0,5.35,37.0,124.7085
24445,LO,ILLINOIS,BC,243.663,SG,M,R,FH,15.0,03/09/2011,D016,DPS,T,K15,,1981.0,BS,122.0,5.35,31.0,114.4365
24446,LO,CINCINNATI TERM,BE,4.65,1,M,R,TDD,10.0,03/09/2011,S978,SRS,T,H65,,1937.0,IN,122.0,40.81,75.0,765.1875
24447,LO,ILLINOIS,BC,243.435,SD,S,L,TDD,40.0,03/09/2011,D016,DPS,T,K15,,1985.0,BL,115.0,5.12,27.0,100.9152
24448,LO,ILLINOIS,BC,229.22,SG,M,R,TW,10.0,03/09/2011,D016,DPS,T,K15,,1975.0,BL,122.0,5.35,37.0,124.7085
24449,LO,ILLINOIS,BC,225.105,SG,M,L,TW,20.0,03/09/2011,D016,DPS,T,K15,,1975.0,BL,122.0,5.35,37.0,124.7085
24450,LO,ILLINOIS,BC,242.394,SG,M,R,TW,30.0,03/09/2011,D016,DPS,T,K15,,1975.0,UI,122.0,5.35,37.0,124.7085
24451,LO,ILLINOIS,BC,209.187,SG,M,L,FH,10.0,03/08/2011,D016,DPS,T,K15,,1975.0,UI,122.0,5.35,37.0,124.7085
24452,LO,ILLINOIS,BC,192.893,SD,S,L,HSH,3.0,03/08/2011,D016,DPS,T,K15,,1942.0,UC,112.0,5.12,70.0,107.52
